fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231123 125120	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	726	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.129046229472378	0.25174042025513	909	22643	3908	73358782.6086957	45
20231123 125551	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	318	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.179985172713016	0.601174703354975	322	315	4069	68796500.2498751	46
20231123 125728	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	709	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.130513336939582	0.943301835615908	1005	33065	4852	73224925.5372314	47
20231123 125928	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1417	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.159970142027072	0.0419227285647387	144	23765	4952	73036089.9550225	48
20231123 130220	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	71	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0741814955647362	0.935203334273697	476	1951	4606	73494451.7741129	49
20231123 130348	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	715	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.297768735146946	0.139165354672539	288	46668	4187	71815217.8910545	50
20231123 130447	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	115	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.277147369886854	0.958296825121338	476	18495	4058	74941986.0069965	51
20231123 130608	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	269	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.230457627089328	0.430967087882043	118	21071	4063	72025406.7966017	52
20231123 130821	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	169	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.108496982498926	0.980685473544702	534	4163	5579	75270258.3708146	53
20231123 131043	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	920	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.225549470931927	0.241403672119871	111	20874	3892	73365975.0124938	54
20231123 131319	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1093	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.234858482357199	0.542150789859436	351	47942	5112	72145435.2823588	55
20231123 131507	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	634	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.284805983001209	0.339076991721095	925	37730	4169	72538719.1404298	56
20231123 131909	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	211	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.105269428906208	0.286141705373832	472	1465	5774	72462999.5002499	57
20231123 132436	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3474	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0470790021373966	0.877201894260176	780	40489	5278	73355809.0954523	58
20231123 133235	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	571	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.191310932222492	0.261187891472245	562	526	4813	67918495.2523738	59
20231123 133501	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1636	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0911322400144455	0.0914036740745102	820	46806	5672	71544155.922039	60
20231123 133609	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	267	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.291159180714271	0.806539473847852	542	21647	4240	73441159.4202899	61
20231123 133732	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	538	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.12778074604974	0.845868303546253	774	35900	4471	72664159.4202899	62
20231123 133842	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	420	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.179614447960967	0.815530218806198	1022	43721	4291	71507427.7861069	63
20231123 134049	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1157	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.1975317857595	0.716268166717419	36	37689	4471	73702440.2798601	64
20231123 134415	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1958	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0577822981012422	0.264845462780836	917	33565	4364	72430010.9945028	65
20231123 134625	154	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	883	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.183403826476698	0.383021753060884	1016	23467	4568	73260761.6191904	66
